ItemCode,AlternateItemCode,StyleCode,ProductType,Description,SubDescription,Measure,TillDescription,SuspendDate,DepartmentCode,SectionCode,SubSectionCode,ModelCode,SupplierCode,SupplierReference,LeadTime,PackSize,DirectDelivery,PrimaryBarcode,SeasonCode,BrandCode,RangeCode,StockGroupCode,ConcessionCode,PosGroupCode,StockCategoryCode1,StockCategoryCode2,AttributeGroup 1,AttributeCode 1,RangeCode1,RangeDetail1,RangeCode2,RangeDetail2
1000520001,1000520001,100052,UNIT,SS22 S1651 SPIRIT SMALL ZIP TOP SHOULDER,Navy/O/S,QUANTITY,SS22 S1651 Spirit Small Zip To Navy/O/S,,1,2,121,,80922,2270210,30,1,N,5.06035E+12,122,NOV,,,,1,,,,,COLOUR,Navy,SIZE ,O/S
1000990001,1000990001,100099,UNIT,SS22 MKN0431SN52 BARBOUR PIMA COTTON V-NECK,BROWN/XXL,QUANTITY,SS22 MKN0431SN52 BROWN\2XL,,8,523,701,,80986,2278858,30,1,N,8.85799E+11,122,BUR,,,,1,,,,,COLOUR,BROWN,SIZE ,XXL
1001580001,1001580001,100158,UNIT,SS22 216245 NEAT FEET CHARACTER SOCKS,Multi/0-6M,QUANTITY,SS22 216245 Neat Feet Socks Multi/0-6M,,9,800,811,,81032,2284941,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Multi,SIZE ,0-6M
1001660003,1001660003,100166,UNIT,SS22 HARBOUR 212831 JERSEY TOP,Cream/14,QUANTITY,SS21 Harbour 213261 Jersey Top Cream/14,25/05/2022,6,125,2,,81032,2113425,30,1,N,5.05791E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,14
1001660005,1001660005,100166,UNIT,SS22 HARBOUR 212831 JERSEY TOP,Cream/18,QUANTITY,SS21 Harbour 213261 Jersey Top Cream/18,25/05/2022,6,125,2,,81032,2113449,30,1,N,5.05791E+12,122,JOU,,,,1,,,,,COLOUR,Cream,SIZE ,18
1001660006,1001660006,100166,UNIT,SS22 HARBOUR 212831 JERSEY TOP,Navy/10,QUANTITY,SS22 Harbour 212831 Jersey Top Navy/10,,6,125,2,,81032,2225388,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,10
1001660007,1001660007,100166,UNIT,SS22 HARBOUR 212831 JERSEY TOP,Navy/12,QUANTITY,SS22 Harbour 212831 Jersey Top Navy/12,,6,125,2,,81032,2225395,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,12
1001660008,1001660008,100166,UNIT,SS22 HARBOUR 212831 JERSEY TOP,Navy/14,QUANTITY,SS22 Harbour 212831 Jersey Top Navy/14,,6,125,2,,81032,2225401,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,14
1001660009,1001660009,100166,UNIT,SS22 HARBOUR 212831 JERSEY TOP,Navy/16,QUANTITY,SS22 Harbour 212831 Jersey Top Navy/16,,6,125,2,,81032,2225418,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,16
1001660010,1001660010,100166,UNIT,SS22 HARBOUR 212831 JERSEY TOP,Navy/18,QUANTITY,SS22 Harbour 212831 Jersey Top Navy/18,,6,125,2,,81032,2225425,30,1,N,5.05948E+12,122,JOU,,,,1,,,,,COLOUR,Navy,SIZE ,18
1005040001,1005040001,100504,UNIT,SS22 435473 MILD HOODED SWEAT,BLUE/14,QUANTITY,SS22 435473 Mild Hooded Sweat BLUE/14,,6,132,2,,81273,2263212,30,1,N,5.05951E+12,122,WTS,,,,1,,,,,COLOUR,BLUE,SIZE ,14
1005120001,1005120001,100512,UNIT,SS22 12201406,Grey/M,QUANTITY,SS22 12201406 Jjbrat Sweat Grey/M,,8,526,701,,81286,2272924,30,1,N,5.71521E+12,122,,,,,1,,,,,COLOUR,Grey,SIZE ,M
1005120002,1005120002,100512,UNIT,SS22 12201406,Grey/XL,QUANTITY,SS22 12201406 Jjbrat Sweat Grey/XL,,8,526,701,,81286,2272948,30,1,N,5.71521E+12,122,,,,,1,,,,,COLOUR,Grey,SIZE ,XL
1005120003,1005120003,100512,UNIT,SS22 12201406,Black/M,QUANTITY,SS22 12201406 Jjbrat Sweat Black/M,,8,526,701,,81286,2272962,30,1,N,5.71521E+12,122,,,,,1,,,,,COLOUR,Black,SIZE ,M
1005120004,1005120004,100512,UNIT,SS22 12201406,Navy/S,QUANTITY,SS22 12201406 Jjbrat Sweat Navy/S,,8,526,701,,81286,2273280,30,1,N,5.71521E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S
1005120005,1005120005,100512,UNIT,SS22 12201406,Navy/L,QUANTITY,SS22 12201406 Jjbrat Sweat Navy/L,,8,526,701,,81286,2273303,30,1,N,5.71511E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,L
1005120006,1005120006,100512,UNIT,SS22 12201406,Grey/M,QUANTITY,SS22 12201406 GREY\M,,8,526,701,,81286,2272559,30,1,N,2272559,122,,,,,1,,,,,COLOUR,Grey,SIZE ,M
1005120007,1005120007,100512,UNIT,SS22 12201406,Grey/XL,QUANTITY,SS22 12201406 GREY\XL,,8,526,701,,81286,2272573,30,1,N,2272573,122,,,,,1,,,,,COLOUR,Grey,SIZE ,XL
1005120008,1005120008,100512,UNIT,SS22 12201406,Navy/S,QUANTITY,SS22 12201406 NAVY\S,,8,526,701,,81286,2272580,30,1,N,2272580,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S
1005120009,1005120009,100512,UNIT,SS22 12201406,Navy/L,QUANTITY,SS22 12201406 NAVY\L,,8,526,701,,81286,2272603,30,1,N,2272603,122,,,,,1,,,,,COLOUR,Navy,SIZE ,L
1005120010,1005120010,100512,UNIT,SS22 12201406,Black/M,QUANTITY,SS22 12201406 BLACK\M,,8,526,701,,81286,2272634,30,1,N,2272634,122,,,,,1,,,,,COLOUR,Black,SIZE ,M
1006010001,1006010001,100601,UNIT,SS22 M7010661A VINTAGE LOGO EMB JOGGER,Grey/S,QUANTITY,SS22 M7010661A Vintage Logo Em Grey/S,,8,524,703,,81326,2284439,30,1,N,5.05785E+12,122,SUD,,,,1,,,,,COLOUR,Grey,SIZE ,S
1006010002,1006010002,100601,UNIT,SS22 M7010661A VINTAGE LOGO EMB JOGGER,Grey/M,QUANTITY,SS22 M7010661A Vintage Logo Em Grey/M,,8,524,703,,81326,2284446,30,1,N,5.05785E+12,122,SUD,,,,1,,,,,COLOUR,Grey,SIZE ,M
1006010003,1006010003,100601,UNIT,SS22 M7010661A VINTAGE LOGO EMB JOGGER,Grey/L,QUANTITY,SS22 M7010661A Vintage Logo Em Grey/L,,8,524,703,,81326,2284453,30,1,N,5.05785E+12,122,SUD,,,,1,,,,,COLOUR,Grey,SIZE ,L
1006010004,1006010004,100601,UNIT,SS22 M7010661A VINTAGE LOGO EMB JOGGER,Grey/XL,QUANTITY,SS22 M7010661A Vintage Logo Em Grey/XL,,8,524,703,,81326,2284460,30,1,N,5.05785E+12,122,SUD,,,,1,,,,,COLOUR,Grey,SIZE ,XL
1006010005,1006010005,100601,UNIT,SS22 M7010661A VINTAGE LOGO EMB JOGGER,Grey/XXL,QUANTITY,SS22 M7010661A Vintage Logo Em Grey/XXL,,8,524,703,,81326,2284477,30,1,N,5.05785E+12,122,SUD,,,,1,,,,,COLOUR,Grey,SIZE ,XXL
1018610001,1018610001,101861,UNIT,SS21 11003669 LONG SLEEVE PULLOVER,GREEN/10,QUANTITY,SS21 11003669 Long Sleeve Pull GREEN/10,,6,103,2,,81247,2228822,30,1,N,4.06087E+12,122,OLE,,,,1,,,,,COLOUR,GREEN,SIZE ,10
1018610002,1018610002,101861,UNIT,SS21 11003669 LONG SLEEVE PULLOVER,GREEN/12,QUANTITY,SS21 11003669 Long Sleeve Pull GREEN/12,,6,103,2,,81247,2228839,30,1,N,4.06087E+12,122,OLE,,,,1,,,,,COLOUR,GREEN,SIZE ,12
1018610003,1018610003,101861,UNIT,SS21 11003669 LONG SLEEVE PULLOVER,GREEN/14,QUANTITY,SS21 11003669 Long Sleeve Pull GREEN/14,,6,103,2,,81247,2228846,30,1,N,4.06087E+12,122,OLE,,,,1,,,,,COLOUR,GREEN,SIZE ,14
1018610004,1018610004,101861,UNIT,SS21 11003669 LONG SLEEVE PULLOVER,GREEN/16,QUANTITY,SS21 11003669 Long Sleeve Pull GREEN/16,,6,103,2,,81247,2228853,30,1,N,4.06087E+12,122,OLE,,,,1,,,,,COLOUR,GREEN,SIZE ,16
1018610005,1018610005,101861,UNIT,SS21 11003669 LONG SLEEVE PULLOVER,GREEN/18,QUANTITY,SS21 11003669 Long Sleeve Pull GREEN/18,,6,103,2,,81247,2228860,30,1,N,4.06087E+12,122,OLE,,,,1,,,,,COLOUR,GREEN,SIZE ,18
1019250001,1019250001,101925,UNIT,SS22 18517 TRINITY COTTON T-SHIRT,Coral/10,QUANTITY,SS21 18517 Trinity Cotton T-Sh Coral/10,,6,128,2,,81239,2119762,30,1,N,5.05764E+12,122,WFL,,,,1,,,,,COLOUR,Coral,SIZE ,10
1019250002,1019250002,101925,UNIT,SS22 18517 TRINITY COTTON T-SHIRT,Coral/12,QUANTITY,SS21 18517 Trinity Cotton T-Sh Coral/12,,6,128,2,,81239,2119779,30,1,N,5.05764E+12,122,WFL,,,,1,,,,,COLOUR,Coral,SIZE ,12
1019250003,1019250003,101925,UNIT,SS22 18517 TRINITY COTTON T-SHIRT,Coral/14,QUANTITY,SS21 18517 Trinity Cotton T-Sh Coral/14,,6,128,2,,81239,2119786,30,1,N,5.05764E+12,122,WFL,,,,1,,,,,COLOUR,Coral,SIZE ,14
1019250005,1019250005,101925,UNIT,SS22 18517 TRINITY COTTON T-SHIRT,Coral/18,QUANTITY,SS21 18517 Trinity Cotton T-Sh Coral/18,,6,128,2,,81239,2119809,30,1,N,5.05764E+12,122,WFL,,,,1,,,,,COLOUR,Coral,SIZE ,18
1022730001,1022730001,102273,UNIT,"SS22 10183948 30"" VMSEVEN SHAPE UP JEANS NOOS",Navy/S,QUANTITY,"SS22 10183948 30"" Shapeupjeans Navy/S",,6,139,6,,81307,2211138,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,S
1022730002,1022730002,102273,UNIT,"SS22 10183948 30"" VMSEVEN SHAPE UP JEANS NOOS",Navy/M,QUANTITY,"SS22 10183948 30"" Shapeupjeans Navy/M",,6,139,6,,81307,2211145,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,M
1022730003,1022730003,102273,UNIT,"SS22 10183948 30"" VMSEVEN SHAPE UP JEANS NOOS",Navy/L,QUANTITY,"SS22 10183948 30"" Shapeupjeans Navy/L",,6,139,6,,81307,2211152,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,L
1022730004,1022730004,102273,UNIT,"SS22 10183948 30"" VMSEVEN SHAPE UP JEANS NOOS",Navy/XL,QUANTITY,"SS22 10183948 30"" Shapeupjeans Navy/XL",,6,139,6,,81307,2211169,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,XL
1022740001,1022740001,102274,UNIT,"SS22 10183948 32"" VMSEVEN SHAPE UP JEANS NOOS",Navy/S,QUANTITY,"SS22 10183948 32"" Shapeupjeans Navy/S",,6,139,6,,81307,2211176,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,S
1022740002,1022740002,102274,UNIT,"SS22 10183948 32"" VMSEVEN SHAPE UP JEANS NOOS",Navy/M,QUANTITY,"SS22 10183948 32"" Shapeupjeans Navy/M",,6,139,6,,81307,2211183,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,M
1022740003,1022740003,102274,UNIT,"SS22 10183948 32"" VMSEVEN SHAPE UP JEANS NOOS",Navy/L,QUANTITY,"SS22 10183948 32"" Shapeupjeans Navy/L",,6,139,6,,81307,2211190,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,L
1022740004,1022740004,102274,UNIT,"SS22 10183948 32"" VMSEVEN SHAPE UP JEANS NOOS",Navy/XL,QUANTITY,"SS22 10183948 32"" Shapeupjeans Navy/XL",,6,139,6,,81307,2211206,30,1,N,5.71362E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,XL
1022750001,1022750001,102275,UNIT,SS22 10193085,Black/S,QUANTITY,SS22 10193085 Denim Jacket Black/S,,6,139,7,,81307,2210698,30,1,N,5.71372E+12,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,S
1022750002,1022750002,102275,UNIT,SS22 10193085,Black/M,QUANTITY,SS22 10193085 Denim Jacket Black/M,,6,139,7,,81307,2210704,30,1,N,5.71372E+12,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,M
1022750003,1022750003,102275,UNIT,SS22 10193085,Black/L,QUANTITY,SS22 10193085 Denim Jacket Black/L,,6,139,7,,81307,2210711,30,1,N,5.71373E+12,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,L
1022750004,1022750004,102275,UNIT,SS22 10193085,Black/XL,QUANTITY,SS22 10193085 Denim Jacket Black/XL,,6,139,7,,81307,2210728,30,1,N,5.71373E+12,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,XL
1022750005,1022750005,102275,UNIT,SS22 10193085,White/S,QUANTITY,SS22 10193085 Denim Jacket White/S,,6,139,7,,81307,2211794,30,1,N,5.71373E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,S
1022750006,1022750006,102275,UNIT,SS22 10193085,White/M,QUANTITY,SS22 10193085 Denim Jacket White/M,,6,139,7,,81307,2211800,30,1,N,5.71373E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,M
1022750007,1022750007,102275,UNIT,SS22 10193085,White/L,QUANTITY,SS22 10193085 Denim Jacket White/L,,6,139,7,,81307,2211817,30,1,N,5.71373E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,L
1022750008,1022750008,102275,UNIT,SS22 10193085,White/XL,QUANTITY,SS22 10193085 Denim Jacket White/XL,,6,139,7,,81307,2211824,30,1,N,5.71373E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,XL
1022750009,1022750009,102275,UNIT,SS22 10193085,White/XS,QUANTITY,SS22 10193085 Denim Jacket White/XS,,6,139,7,,81307,2211855,30,1,N,5.71373E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,XS
1022750010,1022750010,102275,UNIT,SS22 10193085,BLUE/S,QUANTITY,SS22 10193085 Denim Jacket BLUE/S,,6,139,7,,81307,2210650,30,1,N,2210650,122,VEM,,,,1,,,,,COLOUR,BLUE,SIZE ,S
1022750011,1022750011,102275,UNIT,SS22 10193085,BLUE/L,QUANTITY,SS22 10193085 Denim Jacket BLUE/L,,6,139,7,,81307,2210674,30,1,N,2210674,122,VEM,,,,1,,,,,COLOUR,BLUE,SIZE ,L
1022750012,1022750012,102275,UNIT,SS22 10193085,BLUE/XL,QUANTITY,SS22 10193085 BLUE\XL,,6,139,7,,81307,2210681,30,1,N,2210681,122,VEM,,,,1,,,,,COLOUR,BLUE,SIZE ,XL
1022750013,1022750013,102275,UNIT,SS22 10193085,BLUE/M,QUANTITY,SS22 10193085 Denim Jacket BLUE/M,,6,139,7,,81307,2210667,30,1,N,2210667,122,VEM,,,,1,,,,,COLOUR,BLUE,SIZE ,M
1022750014,1022750014,102275,UNIT,SS22 10193085,Lt Green/S,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Lt Green,SIZE ,S
1022750015,1022750015,102275,UNIT,SS22 10193085,Lt Green/M,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Lt Green,SIZE ,M
1022750016,1022750016,102275,UNIT,SS22 10193085,Lt Green/L,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Lt Green,SIZE ,L
1022750017,1022750017,102275,UNIT,SS22 10193085,Lt Green/XL,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Lt Green,SIZE ,XL
1022750018,1022750018,102275,UNIT,SS22 10193085,Navy/10,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,10
1022750019,1022750019,102275,UNIT,SS22 10193085,BLFloral/S,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,BLFloral,SIZE ,S
1022750020,1022750020,102275,UNIT,SS22 10193085,BLFloral/M,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,BLFloral,SIZE ,M
1022750021,1022750021,102275,UNIT,SS22 10193085,BLFloral/L,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,BLFloral,SIZE ,L
1022750022,1022750022,102275,UNIT,SS22 10193085,BLFloral/XL,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,BLFloral,SIZE ,XL
1022750023,1022750023,102275,UNIT,SS22 10193085,BLFloral/10,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,BLFloral,SIZE ,10
1022750024,1022750024,102275,UNIT,SS22 10193085,Navy/S,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,S
1022750025,1022750025,102275,UNIT,SS22 10193085,Navy/M,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,M
1022750026,1022750026,102275,UNIT,SS22 10193085,Navy/L,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,L
1022750027,1022750027,102275,UNIT,SS22 10193085,Navy/XL,QUANTITY,,,6,139,7,,81307,2210681,30,1,N,2.11023E+12,122,VEM,,,,1,,,,,COLOUR,Navy,SIZE ,XL
1022760001,1022760001,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,BLUE/S,QUANTITY,SS22 10201022 Ls O-Neck Jumper BLUE/S,,6,139,2,,81307,2210407,30,1,N,5.7145E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,S
1022760002,1022760002,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,BLUE/M,QUANTITY,SS22 10201022 Ls O-Neck Jumper BLUE/M,,6,139,2,,81307,2210414,30,1,N,5.7145E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,M
1022760003,1022760003,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Lilac/S,QUANTITY,SS22 10201022 Ls O-Neck Jumper Lilac/S,,6,139,2,,81307,2210445,30,1,N,5.71493E+12,122,,,,,1,,,,,COLOUR,Lilac,SIZE ,S
1022760004,1022760004,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Lilac/M,QUANTITY,SS22 10201022 Ls O-Neck Jumper Lilac/M,,6,139,2,,81307,2210452,30,1,N,5.71493E+12,122,,,,,1,,,,,COLOUR,Lilac,SIZE ,M
1022760005,1022760005,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Lilac/L,QUANTITY,SS22 10201022 Ls O-Neck Jumper Lilac/L,,6,139,2,,81307,2210469,30,1,N,5.71493E+12,122,,,,,1,,,,,COLOUR,Lilac,SIZE ,L
1022760006,1022760006,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Lilac/XL,QUANTITY,SS22 10201022 Ls O-Neck Jumper Lilac/XL,,6,139,2,,81307,2210476,30,1,N,5.71493E+12,122,,,,,1,,,,,COLOUR,Lilac,SIZE ,XL
1022760007,1022760007,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Coral/XS,QUANTITY,SS22 10201022 CORAL\XS,,6,139,2,,81307,2264219,30,1,N,2264219,122,,,,,1,,,,,COLOUR,Coral,SIZE ,XS
1022760008,1022760008,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Coral/S,QUANTITY,SS22 10201022 CORAL\S,,6,139,2,,81307,2264172,30,1,N,2264172,122,,,,,1,,,,,COLOUR,Coral,SIZE ,S
1022760009,1022760009,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Coral/M,QUANTITY,SS22 10201022 CORAL\M,,6,139,2,,81307,2264189,30,1,N,2264189,122,,,,,1,,,,,COLOUR,Coral,SIZE ,M
1022760010,1022760010,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Coral/L,QUANTITY,SS22 10201022 CORAL\L,,6,139,2,,81307,2264196,30,1,N,2264196,122,,,,,1,,,,,COLOUR,Coral,SIZE ,L
1022760011,1022760011,102276,UNIT,SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS,Coral/XL,QUANTITY,SS22 10201022 CORAL\XL,,6,139,2,,81307,2264202,30,1,N,2264202,122,,,,,1,,,,,COLOUR,Coral,SIZE ,XL
1022770001,1022770001,102277,UNIT,SS22 10211785,Lilac/S,QUANTITY,SS22 10211785 Stripe S/S Top Lilac/S,,6,139,2,,81307,2211015,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,S
1022770002,1022770002,102277,UNIT,SS22 10211785,Lilac/M,QUANTITY,SS22 10211785 Stripe S/S Top Lilac/M,,6,139,2,,81307,2211022,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,M
1022770003,1022770003,102277,UNIT,SS22 10211785,Lilac/L,QUANTITY,SS22 10211785 Stripe S/S Top Lilac/L,,6,139,2,,81307,2211039,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,L
1022770004,1022770004,102277,UNIT,SS22 10211785,Lilac/XS,QUANTITY,SS22 10211785 Stripe S/S Top Lilac/XS,,6,139,2,,81307,2211770,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,XS
1022770005,1022770005,102277,UNIT,SS22 10211785,Lilac/XL,QUANTITY,SS22 10211785 Stripe S/S Top Lilac/XL,,6,139,2,,81307,2211046,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,XL
1022770006,1022770006,102277,UNIT,SS22 10211785,Black/S,QUANTITY,SS22 10211785 BLACK\S,,6,139,2,,81307,2211053,30,1,N,2211053,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,S
1022770007,1022770007,102277,UNIT,SS22 10211785,Black/M,QUANTITY,SS22 10211785 BLACK\M,,6,139,2,,81307,2211060,30,1,N,2211060,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,M
1022770008,1022770008,102277,UNIT,SS22 10211785,Black/L,QUANTITY,SS22 10211785 BLACK\L,,6,139,2,,81307,2211077,30,1,N,2211077,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,L
1022770009,1022770009,102277,UNIT,SS22 10211785,Black/XL,QUANTITY,SS22 10211785 BLACK\XL,,6,139,2,,81307,2211084,30,1,N,2211084,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,XL
1022770010,1022770010,102277,UNIT,SS22 10211785,Black/XS,QUANTITY,SS22 10211785 BLACK\XS,,6,139,2,,81307,2211787,30,1,N,2211787,122,VEM,,,,1,,,,,COLOUR,Black,SIZE ,XS
1022780001,1022780001,102278,UNIT,SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS,Grey/XS,QUANTITY,SS22 10240548 Ls Open Cardigan Grey/XS,,6,139,2,,81307,2210520,30,1,N,5.71492E+12,122,VEM,,,,1,,,,,COLOUR,Grey,SIZE ,XS
1022780002,1022780002,102278,UNIT,SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS,Grey/S,QUANTITY,SS22 10240548 Ls Open Cardigan Grey/S,,6,139,2,,81307,2210537,30,1,N,5.71492E+12,122,VEM,,,,1,,,,,COLOUR,Grey,SIZE ,S
1022780003,1022780003,102278,UNIT,SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS,Grey/M,QUANTITY,SS22 10240548 Ls Open Cardigan Grey/M,,6,139,2,,81307,2210544,30,1,N,5.71492E+12,122,VEM,,,,1,,,,,COLOUR,Grey,SIZE ,M
1022780004,1022780004,102278,UNIT,SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS,Grey/L,QUANTITY,SS22 10240548 Ls Open Cardigan Grey/L,,6,139,2,,81307,2210551,30,1,N,5.71492E+12,122,VEM,,,,1,,,,,COLOUR,Grey,SIZE ,L
1022780005,1022780005,102278,UNIT,SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS,Grey/XL,QUANTITY,SS22 10240548 Ls Open Cardigan Grey/XL,,6,139,2,,81307,2210568,30,1,N,5.71492E+12,122,VEM,,,,1,,,,,COLOUR,Grey,SIZE ,XL
1022790001,1022790001,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,White/S,QUANTITY,SS22 10243889 S/S T-Shirt White/S,,6,139,2,,81307,2210896,30,1,N,5.71492E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,S
1022790002,1022790002,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,White/M,QUANTITY,SS22 10243889 S/S T-Shirt White/M,,6,139,2,,81307,2210902,30,1,N,5.71492E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,M
1022790003,1022790003,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,White/L,QUANTITY,SS22 10243889 S/S T-Shirt White/L,,6,139,2,,81307,2210919,30,1,N,5.71493E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,L
1022790004,1022790004,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,White/XL,QUANTITY,SS22 10243889 S/S T-Shirt White/XL,,6,139,2,,81307,2210926,30,1,N,5.71493E+12,122,VEM,,,,1,,,,,COLOUR,White,SIZE ,XL
1022790005,1022790005,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,Lilac/S,QUANTITY,SS22 10243889 S/S T-Shirt Lilac/S,,6,139,2,,81307,2210933,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,S
1022790006,1022790006,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,Lilac/M,QUANTITY,SS22 10243889 S/S T-Shirt Lilac/M,,6,139,2,,81307,2210940,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,M
1022790007,1022790007,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,Lilac/L,QUANTITY,SS22 10243889 S/S T-Shirt Lilac/L,,6,139,2,,81307,2210957,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,L
1022790008,1022790008,102279,UNIT,SS22 10243889 VMPAULA S/S T-SHIRT NOOS,Lilac/XL,QUANTITY,SS22 10243889 S/S T-Shirt Lilac/XL,,6,139,2,,81307,2210964,30,1,N,5.71521E+12,122,VEM,,,,1,,,,,COLOUR,Lilac,SIZE ,XL
